,0.6666666666666666,1.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.7777777777777777
7171,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7172,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7173,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7174,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7175,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7176,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7177,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7178,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7179,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7180,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7181,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7182,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7183,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7184,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7185,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7186,reject,accept,accept,reject,accept,reject,reject,reject,reject,reject
7187,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7188,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7189,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7190,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7191,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7192,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7193,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7194,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7195,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7196,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7197,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7198,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7199,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
7200,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7201,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7202,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7203,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7204,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7205,accept,reject,reject,reject,accept,reject,reject,reject,accept,reject
7206,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7207,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7208,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
7209,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7210,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7211,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7212,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
7213,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7214,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7215,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7216,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7217,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7218,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7219,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7220,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7221,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7222,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
7223,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7224,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7225,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
7226,reject,reject,accept,accept,reject,reject,reject,accept,accept,reject
7227,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7228,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
7229,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
7230,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
7231,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7232,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
7233,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7234,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7235,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7236,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7237,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
7238,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7239,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
7240,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7241,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7242,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7243,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
7244,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
7245,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7246,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7247,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7248,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7249,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7250,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7251,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7252,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7253,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7254,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7255,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7256,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7257,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7258,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7259,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7260,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7261,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7262,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7263,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7264,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7265,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7266,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7267,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7268,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7269,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7270,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7271,reject,reject,accept,reject,accept,reject,reject,reject,accept,accept
7272,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7273,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7274,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7275,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7276,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7277,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7278,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7279,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7280,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
7281,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7282,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7283,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7284,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
7285,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
7286,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7287,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7288,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7289,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7290,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7291,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7292,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7293,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7294,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7295,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
7296,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7297,reject,reject,reject,reject,reject,accept,reject,reject,accept,reject
7298,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7299,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7300,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7301,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7302,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7303,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7304,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7305,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7306,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7307,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7308,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7309,reject,reject,reject,reject,reject,accept,reject,reject,reject,reject
7310,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7311,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7312,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7313,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7314,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7315,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7316,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7317,reject,reject,accept,reject,reject,accept,reject,reject,reject,accept
7318,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7319,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7320,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7321,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7322,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7323,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7324,accept,reject,accept,reject,accept,reject,reject,reject,accept,reject
7325,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
7326,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7327,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7328,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7329,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7330,accept,reject,accept,reject,reject,reject,reject,reject,reject,reject
7331,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7332,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7333,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7334,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7335,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7336,reject,reject,accept,reject,accept,reject,reject,reject,accept,accept
7337,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
7338,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
7339,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7340,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7341,accept,reject,reject,reject,accept,reject,reject,reject,reject,reject
7342,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7343,accept,reject,accept,reject,reject,reject,reject,reject,reject,reject
7344,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7345,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7346,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7347,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7348,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
7349,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7350,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7351,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7352,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7353,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7354,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7355,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
7356,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7357,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7358,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7359,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7360,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7361,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7362,reject,reject,accept,reject,reject,accept,reject,accept,accept,reject
7363,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7364,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
7365,reject,reject,accept,reject,reject,reject,reject,reject,reject,accept
7366,reject,reject,accept,accept,accept,accept,reject,reject,accept,reject
7367,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7368,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7369,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7370,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7371,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7372,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7373,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7374,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7375,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7376,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7377,reject,reject,reject,reject,reject,reject,reject,reject,reject,reject
7378,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7379,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7380,reject,reject,accept,reject,reject,reject,accept,accept,accept,reject
7381,accept,reject,accept,accept,reject,reject,reject,reject,accept,reject
7382,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7383,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7384,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
7385,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7386,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7387,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7388,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7389,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7390,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7391,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
7392,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7393,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7394,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7395,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7396,reject,reject,accept,reject,accept,accept,reject,accept,reject,reject
7397,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7398,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
7399,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
7400,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7401,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7402,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7403,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7404,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7405,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
7406,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7407,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7408,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7409,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7410,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7411,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7412,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7413,reject,reject,accept,reject,reject,reject,reject,accept,reject,reject
7414,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
7415,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7416,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7417,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7418,reject,reject,accept,accept,reject,reject,reject,accept,accept,reject
7419,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
7420,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7421,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7422,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7423,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7424,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7425,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7426,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
7427,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7428,reject,reject,accept,reject,accept,reject,reject,reject,accept,accept
7429,reject,reject,accept,reject,reject,reject,reject,reject,accept,accept
7430,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7431,reject,reject,accept,reject,reject,reject,reject,reject,accept,accept
7432,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7433,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7434,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7435,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7436,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
7437,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7438,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7439,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7440,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7441,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7442,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7443,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7444,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7445,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7446,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7447,reject,reject,accept,accept,reject,accept,reject,reject,accept,reject
7448,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7449,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7450,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7451,reject,reject,accept,reject,reject,accept,reject,reject,accept,accept
7452,reject,accept,accept,reject,reject,reject,reject,reject,reject,reject
7453,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7454,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7455,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7456,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7457,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7458,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7459,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7460,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7461,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7462,accept,reject,accept,reject,accept,reject,reject,reject,accept,reject
7463,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7464,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7465,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7466,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7467,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7468,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7469,reject,accept,accept,reject,accept,reject,reject,reject,accept,reject
7470,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7471,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7472,reject,reject,accept,reject,reject,reject,reject,reject,accept,accept
7473,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7474,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7475,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7476,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7477,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7478,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7479,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7480,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7481,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7482,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7483,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7484,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
7485,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7486,accept,reject,accept,reject,accept,reject,reject,reject,accept,reject
7487,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7488,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7489,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7490,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7491,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7492,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7493,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7494,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7495,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7496,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7497,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7498,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7499,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7500,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7501,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7502,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7503,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7504,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7505,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7506,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7507,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7508,reject,accept,accept,accept,reject,reject,reject,reject,accept,reject
7509,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
7510,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7511,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7512,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7513,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
7514,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7515,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7516,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7517,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7518,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7519,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7520,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7521,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7522,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7523,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7524,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7525,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7526,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7527,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7528,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7529,reject,accept,accept,reject,accept,reject,reject,reject,reject,reject
7530,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7531,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7532,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7533,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7534,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7535,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7536,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7537,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7538,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7539,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7540,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7541,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7542,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7543,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7544,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7545,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
7546,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7547,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7548,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7549,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7550,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7551,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7552,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7553,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7554,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7555,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7556,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7557,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7558,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7559,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7560,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7561,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7562,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
7563,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
7564,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7565,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7566,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7567,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
7568,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7569,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7570,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
7571,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7572,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7573,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
7574,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7575,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7576,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7577,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7578,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7579,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7580,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7581,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7582,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7583,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7584,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
7585,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7586,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7587,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
7588,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
7589,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
7590,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
7591,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
