,0.7777777777777777,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.2222222222222222,1.0,0.8888888888888888,0.5555555555555556
2247,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2248,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2249,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2250,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2251,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
2252,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2253,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2254,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2255,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2256,equal,equal,equal,larger,smaller,equal,equal,equal,equal,equal
2257,equal,equal,equal,smaller,smaller,equal,equal,equal,equal,equal
2258,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2259,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2260,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2261,equal,equal,smaller,equal,equal,smaller,equal,equal,equal,equal
2262,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2263,equal,equal,equal,smaller,equal,equal,equal,equal,equal,larger
2264,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2265,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2266,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2267,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2268,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2269,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2270,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2271,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2272,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2273,equal,equal,larger,equal,equal,equal,equal,equal,equal,smaller
2274,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2275,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
2276,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2277,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2278,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2279,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2280,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2281,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2282,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2283,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2284,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2285,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2286,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2287,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2288,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2289,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2290,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
2291,equal,equal,equal,equal,equal,equal,smaller,equal,equal,larger
2292,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
2293,larger,equal,equal,equal,equal,equal,equal,equal,larger,equal
2294,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2295,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2296,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2297,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2298,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2299,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2300,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2301,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
2302,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
2303,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2304,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2305,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2306,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2307,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2308,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2309,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2310,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2311,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2312,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
2313,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2314,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2315,equal,smaller,equal,equal,equal,equal,larger,equal,equal,equal
2316,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2317,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2318,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2319,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2320,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2321,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2322,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
2323,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2324,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2325,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2326,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2327,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
2328,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2329,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2330,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2331,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2332,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2333,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2334,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2335,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2336,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2337,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2338,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
2339,larger,equal,equal,equal,larger,equal,equal,larger,equal,equal
2340,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2341,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2342,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2343,larger,equal,equal,equal,equal,equal,equal,equal,equal,larger
2344,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2345,smaller,equal,smaller,equal,equal,equal,equal,equal,equal,equal
2346,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2347,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2348,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2349,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2350,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2351,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2352,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2353,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2354,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2355,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2356,equal,equal,equal,equal,equal,equal,equal,smaller,larger,larger
2357,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2358,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2359,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2360,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2361,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2362,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2363,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2364,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2365,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2366,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2367,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2368,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2369,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2370,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
2371,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2372,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2373,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2374,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2375,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
2376,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
2377,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2378,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2379,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2380,equal,equal,smaller,equal,equal,equal,equal,equal,smaller,equal
2381,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2382,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2383,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
2384,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
2385,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2386,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2387,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2388,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2389,equal,equal,equal,equal,smaller,equal,smaller,equal,equal,equal
2390,equal,equal,equal,equal,equal,equal,equal,equal,larger,larger
2391,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2392,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2393,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2394,equal,equal,smaller,equal,equal,larger,equal,equal,equal,equal
2395,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2396,equal,equal,smaller,equal,equal,equal,equal,equal,equal,smaller
2397,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2398,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2399,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2400,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
2401,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
2402,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2403,equal,equal,equal,equal,smaller,smaller,equal,equal,equal,smaller
2404,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2405,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2406,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2407,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2408,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2409,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2410,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2411,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
2412,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2413,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2414,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2415,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2416,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2417,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2418,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2419,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2420,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2421,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2422,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2423,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2424,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2425,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2426,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2427,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2428,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2429,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2430,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
2431,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2432,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2433,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2434,equal,equal,equal,equal,equal,equal,equal,smaller,smaller,smaller
2435,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2436,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2437,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2438,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2439,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2440,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2441,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2442,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
2443,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2444,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2445,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2446,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2447,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2448,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
2449,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2450,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2451,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2452,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2453,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
2454,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2455,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2456,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2457,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2458,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2459,equal,equal,equal,equal,equal,equal,smaller,larger,equal,equal
2460,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2461,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2462,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2463,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2464,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2465,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
2466,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2467,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2468,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2469,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2470,equal,equal,equal,equal,equal,smaller,equal,larger,equal,equal
2471,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2472,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2473,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2474,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2475,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
2476,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2477,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2478,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2479,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2480,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2481,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2482,equal,larger,equal,equal,equal,equal,equal,equal,larger,equal
2483,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2484,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
2485,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2486,equal,equal,equal,larger,larger,equal,equal,equal,equal,equal
2487,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2488,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2489,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2490,equal,equal,larger,equal,equal,larger,equal,equal,smaller,equal
2491,equal,equal,equal,larger,equal,equal,equal,equal,equal,smaller
2492,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2493,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2494,equal,equal,equal,equal,larger,equal,equal,larger,equal,equal
2495,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2496,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
2497,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2498,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2499,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2500,equal,larger,equal,equal,equal,equal,equal,equal,equal,equal
2501,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
2502,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2503,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2504,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
2505,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2506,equal,equal,equal,equal,equal,equal,smaller,equal,smaller,equal
2507,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2508,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2509,equal,equal,equal,equal,equal,equal,larger,equal,equal,larger
2510,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2511,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2512,equal,equal,equal,equal,equal,smaller,equal,smaller,equal,equal
2513,equal,equal,equal,larger,equal,equal,equal,equal,equal,equal
2514,equal,equal,equal,equal,equal,equal,larger,larger,equal,equal
2515,smaller,equal,equal,equal,equal,equal,equal,equal,equal,equal
2516,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2517,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2518,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2519,equal,equal,equal,equal,equal,equal,smaller,equal,equal,smaller
2520,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2521,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2522,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2523,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2524,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2525,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2526,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2527,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2528,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2529,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2530,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2531,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2532,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2533,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2534,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2535,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2536,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2537,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
2538,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2539,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
2540,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2541,smaller,equal,equal,equal,equal,equal,equal,equal,equal,larger
2542,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
2543,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2544,equal,equal,smaller,equal,equal,equal,equal,equal,equal,smaller
2545,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2546,equal,equal,equal,larger,equal,equal,equal,equal,larger,equal
2547,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2548,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2549,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2550,equal,equal,equal,equal,equal,equal,equal,smaller,equal,equal
2551,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2552,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2553,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2554,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2555,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2556,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2557,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2558,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2559,equal,equal,equal,equal,equal,equal,larger,equal,equal,larger
2560,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2561,equal,equal,equal,equal,larger,equal,equal,larger,equal,equal
2562,equal,equal,equal,equal,equal,larger,equal,equal,equal,equal
2563,equal,equal,equal,equal,equal,equal,equal,equal,equal,smaller
2564,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2565,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2566,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2567,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2568,equal,equal,equal,equal,equal,equal,smaller,equal,larger,equal
2569,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2570,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2571,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2572,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2573,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2574,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2575,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2576,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2577,equal,equal,equal,equal,equal,equal,equal,equal,larger,smaller
2578,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2579,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2580,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
2581,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2582,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2583,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2584,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2585,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
2586,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2587,equal,equal,equal,equal,equal,equal,smaller,equal,equal,equal
2588,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2589,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2590,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2591,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2592,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2593,equal,equal,equal,equal,equal,equal,equal,equal,equal,larger
2594,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
2595,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2596,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2597,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2598,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2599,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2600,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2601,larger,equal,equal,equal,equal,equal,equal,equal,equal,equal
2602,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2603,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2604,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2605,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2606,equal,equal,larger,equal,equal,equal,equal,equal,equal,equal
2607,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2608,larger,equal,larger,equal,equal,equal,larger,equal,equal,equal
2609,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2610,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2611,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2612,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
2613,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
2614,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2615,smaller,equal,larger,equal,equal,equal,equal,equal,equal,equal
2616,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2617,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
2618,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
2619,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2620,equal,equal,equal,smaller,equal,equal,equal,equal,equal,equal
2621,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2622,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
2623,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2624,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2625,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2626,equal,equal,equal,equal,smaller,equal,equal,equal,equal,equal
2627,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2628,equal,equal,equal,equal,larger,equal,equal,equal,equal,equal
2629,equal,equal,smaller,equal,equal,equal,equal,equal,equal,equal
2630,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2631,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2632,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2633,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2634,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2635,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
2636,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2637,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2638,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2639,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2640,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2641,equal,equal,equal,equal,equal,smaller,equal,equal,equal,equal
2642,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2643,equal,larger,equal,equal,equal,larger,equal,equal,larger,equal
2644,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2645,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2646,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2647,equal,smaller,equal,equal,equal,equal,equal,equal,equal,equal
2648,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2649,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2650,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2651,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2652,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2653,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2654,equal,equal,equal,equal,equal,equal,equal,larger,equal,equal
2655,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2656,equal,equal,equal,equal,equal,equal,larger,equal,equal,equal
2657,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2658,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2659,equal,equal,equal,equal,equal,equal,equal,equal,equal,equal
2660,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2661,equal,equal,equal,equal,equal,equal,equal,equal,smaller,equal
2662,equal,equal,equal,equal,equal,equal,equal,equal,larger,equal
2663,larger,equal,equal,equal,equal,equal,equal,equal,larger,equal
2664,equal,equal,equal,equal,equal,larger,equal,larger,equal,equal
